Shot 32: Jarak=14.86, Desnivel=-0.26, Fator=354, Wind=1, Sudut=63.0, Power=3.30
Shot 33: Jarak=14.86, Desnivel=-0.26, Fator=354, Wind=1, Sudut=63.0, Power=3.30
Shot 34: Jarak=14.86, Desnivel=-0.26, Fator=354, Wind=1, Sudut=63.0, Power=3.30
Shot 35: Jarak=14.66, Desnivel=-0.30, Fator=354, Wind=2, Sudut=63.0, Power=3.24
Shot 36: Jarak=14.74, Desnivel=-1.17, Fator=72, Wind=17, Sudut=63.0, Power=2.82
Shot 37: Jarak=14.67, Desnivel=-1.18, Fator=72, Wind=18, Sudut=63.0, Power=2.78
Shot 38: Jarak=14.67, Desnivel=-1.18, Fator=72, Wind=18, Sudut=63.0, Power=2.78
Shot 39: Jarak=14.58, Desnivel=-1.41, Fator=72, Wind=19, Sudut=63.0, Power=2.73
Shot 40: Jarak=14.58, Desnivel=-1.41, Fator=72, Wind=18, Sudut=63.0, Power=2.76
Shot 41: Jarak=12.58, Desnivel=1.03, Fator=235, Wind=7, Sudut=63.0, Power=3.34
Shot 42: Jarak=12.58, Desnivel=1.03, Fator=235, Wind=7, Sudut=63.0, Power=3.34
Shot 43: Jarak=12.58, Desnivel=1.03, Fator=235, Wind=7, Sudut=45.0, Power=3.01
Shot 44: Jarak=12.55, Desnivel=0.95, Fator=235, Wind=8, Sudut=45.0, Power=3.02
Shot 45: Jarak=12.55, Desnivel=0.78, Fator=235, Wind=9, Sudut=45.0, Power=3.02
Shot 46: Jarak=12.52, Desnivel=0.62, Fator=235, Wind=7, Sudut=45.0, Power=2.96
Shot 47: Jarak=0.93, Desnivel=0.01, Fator=74, Wind=6, Sudut=45.0, Power=0.73
Shot 48: Jarak=0.93, Desnivel=0.01, Fator=74, Wind=6, Sudut=45.0, Power=0.73
Shot 49: Jarak=0.93, Desnivel=-0.13, Fator=74, Wind=7, Sudut=45.0, Power=0.67
Shot 50: Jarak=0.84, Desnivel=-0.10, Fator=318, Wind=2, Sudut=45.0, Power=0.67
Shot 51: Jarak=0.84, Desnivel=-0.10, Fator=318, Wind=2, Sudut=45.0, Power=0.67
Shot 52: Jarak=0.84, Desnivel=-0.10, Fator=318, Wind=2, Sudut=65.0, Power=0.79
Shot 53: Jarak=0.72, Desnivel=-0.34, Fator=318, Wind=3, Sudut=65.0, Power=0.67
Shot 54: Jarak=8.75, Desnivel=0.19, Fator=57, Wind=9, Sudut=74.0, Power=2.82
Shot 55: Jarak=5.65, Desnivel=-0.60, Fator=57, Wind=10, Sudut=74.0, Power=2.18
Shot 56: Jarak=5.65, Desnivel=-0.60, Fator=57, Wind=10, Sudut=74.0, Power=2.18
Shot 57: Jarak=5.41, Desnivel=-0.45, Fator=57, Wind=11, Sudut=74.0, Power=2.11
Shot 58: Jarak=5.41, Desnivel=-0.45, Fator=57, Wind=10, Sudut=74.0, Power=2.14
Shot 59: Jarak=5.71, Desnivel=-0.93, Fator=57, Wind=11, Sudut=74.0, Power=2.13
Shot 60: Jarak=5.71, Desnivel=-0.93, Fator=57, Wind=11, Sudut=74.0, Power=2.13
Shot 61: Jarak=5.71, Desnivel=-0.93, Fator=57, Wind=11, Sudut=74.0, Power=2.13
Shot 62: Jarak=5.71, Desnivel=-0.93, Fator=57, Wind=11, Sudut=74.0, Power=2.13
Shot 63: Jarak=5.71, Desnivel=-0.93, Fator=57, Wind=11, Sudut=73.0, Power=2.09
Shot 64: Jarak=5.71, Desnivel=-0.93, Fator=57, Wind=11, Sudut=73.0, Power=2.09
Shot 65: Jarak=5.71, Desnivel=-0.93, Fator=57, Wind=11, Sudut=73.0, Power=2.09
Shot 66: Jarak=5.71, Desnivel=-0.93, Fator=57, Wind=11, Sudut=72.0, Power=2.04
Shot 67: Jarak=2.09, Desnivel=0.45, Fator=117, Wind=20, Sudut=72.0, Power=1.65
Shot 68: Jarak=2.09, Desnivel=0.39, Fator=117, Wind=21, Sudut=72.0, Power=1.67
Shot 69: Jarak=9.16, Desnivel=0.37, Fator=117, Wind=20, Sudut=65.0, Power=2.81
Shot 70: Jarak=8.86, Desnivel=0.54, Fator=117, Wind=19, Sudut=65.0, Power=2.76
Shot 71: Jarak=8.97, Desnivel=0.37, Fator=117, Wind=20, Sudut=65.0, Power=2.78
Shot 72: Jarak=9.03, Desnivel=0.28, Fator=117, Wind=21, Sudut=65.0, Power=2.80
Shot 73: Jarak=9.03, Desnivel=0.28, Fator=117, Wind=21, Sudut=65.0, Power=2.80
Shot 74: Jarak=8.81, Desnivel=0.14, Fator=117, Wind=20, Sudut=65.0, Power=2.75
Shot 75: Jarak=8.81, Desnivel=0.14, Fator=117, Wind=20, Sudut=65.0, Power=2.75
Shot 76: Jarak=8.81, Desnivel=0.14, Fator=117, Wind=20, Sudut=65.0, Power=2.75
Shot 77: Jarak=8.81, Desnivel=0.14, Fator=117, Wind=20, Sudut=65.0, Power=2.75
Shot 78: Jarak=6.96, Desnivel=0.05, Fator=195, Wind=6, Sudut=65.0, Power=2.53
Shot 79: Jarak=6.93, Desnivel=0.10, Fator=195, Wind=6, Sudut=65.0, Power=2.53
Shot 80: Jarak=6.71, Desnivel=0.12, Fator=195, Wind=6, Sudut=65.0, Power=2.49
Shot 81: Jarak=6.84, Desnivel=-0.49, Fator=195, Wind=6, Sudut=68.0, Power=2.63
Shot 82: Jarak=6.84, Desnivel=-0.49, Fator=195, Wind=7, Sudut=68.0, Power=2.67
Shot 83: Jarak=6.79, Desnivel=-0.60, Fator=195, Wind=8, Sudut=68.0, Power=2.70
Shot 84: Jarak=6.79, Desnivel=-0.60, Fator=195, Wind=8, Sudut=68.0, Power=2.70
Shot 85: Jarak=6.79, Desnivel=-0.60, Fator=195, Wind=7, Sudut=68.0, Power=2.65
Shot 86: Jarak=6.66, Desnivel=-0.83, Fator=195, Wind=7, Sudut=68.0, Power=2.62
Shot 87: Jarak=6.66, Desnivel=-0.83, Fator=195, Wind=7, Sudut=68.0, Power=2.62
Shot 88: Jarak=6.66, Desnivel=-0.83, Fator=195, Wind=7, Sudut=68.0, Power=2.62
Shot 89: Jarak=6.66, Desnivel=-0.83, Fator=195, Wind=7, Sudut=68.0, Power=2.62
Shot 1: Jarak=8.94, Desnivel=-0.35, Fator=195, Wind=7, Sudut=68.0, Power=3.06
Shot 2: Jarak=8.94, Desnivel=-0.79, Fator=195, Wind=8, Sudut=68.0, Power=3.09
Shot 3: Jarak=4.49, Desnivel=-0.39, Fator=195, Wind=7, Sudut=68.0, Power=2.16
Shot 4: Jarak=5.89, Desnivel=0.10, Fator=345, Wind=7, Sudut=37.0, Power=1.93
Shot 5: Jarak=10.66, Desnivel=-0.80, Fator=162, Wind=14, Sudut=60.0, Power=3.03
Shot 6: Jarak=1.79, Desnivel=-0.69, Fator=162, Wind=14, Sudut=41.0, Power=0.96
Shot 7: Jarak=3.73, Desnivel=-0.60, Fator=299, Wind=3, Sudut=41.0, Power=1.40
Shot 8: Jarak=1.80, Desnivel=-0.02, Fator=241, Wind=4, Sudut=41.0, Power=1.07
Shot 9: Jarak=1.80, Desnivel=-0.02, Fator=241, Wind=4, Sudut=70.0, Power=1.36
Shot 10: Jarak=1.47, Desnivel=0.25, Fator=241, Wind=5, Sudut=70.0, Power=1.28
Shot 11: Jarak=1.47, Desnivel=0.25, Fator=241, Wind=5, Sudut=80.0, Power=1.79
Shot 12: Jarak=0.94, Desnivel=-0.13, Fator=186, Wind=16, Sudut=62.0, Power=0.98
Shot 13: Jarak=0.55, Desnivel=-0.15, Fator=186, Wind=17, Sudut=62.0, Power=0.75
Shot 14: Jarak=0.55, Desnivel=-0.13, Fator=186, Wind=16, Sudut=62.0, Power=0.74
Shot 15: Jarak=1.26, Desnivel=-0.18, Fator=186, Wind=15, Sudut=62.0, Power=1.12
Shot 16: Jarak=1.26, Desnivel=-0.18, Fator=186, Wind=15, Sudut=62.0, Power=1.12
Shot 17: Jarak=1.36, Desnivel=-0.08, Fator=186, Wind=17, Sudut=62.0, Power=1.20
Shot 18: Jarak=5.68, Desnivel=-1.28, Fator=186, Wind=17, Sudut=60.0, Power=2.32
Shot 19: Jarak=5.68, Desnivel=-1.28, Fator=186, Wind=16, Sudut=60.0, Power=2.29
Shot 20: Jarak=6.27, Desnivel=-0.90, Fator=186, Wind=16, Sudut=60.0, Power=2.42
Shot 21: Jarak=6.27, Desnivel=-0.90, Fator=274, Wind=26, Sudut=72.0, Power=2.72
Shot 22: Jarak=6.06, Desnivel=-0.83, Fator=274, Wind=25, Sudut=72.0, Power=2.67
Shot 23: Jarak=6.31, Desnivel=-0.41, Fator=274, Wind=25, Sudut=60.0, Power=2.28
Shot 24: Jarak=1.33, Desnivel=0.88, Fator=274, Wind=26, Sudut=60.0, Power=1.37
Shot 25: Jarak=1.16, Desnivel=-0.21, Fator=274, Wind=24, Sudut=60.0, Power=0.94
Shot 1: Jarak=0.92, Desnivel=0.24, Fator=130, Wind=15, Sudut=60.0, Power=0.88
Shot 1: Jarak=0.92, Desnivel=0.24, Fator=216, Wind=14, Sudut=43.0, Power=0.94
Shot 2: Jarak=0.67, Desnivel=0.01, Fator=216, Wind=15, Sudut=43.0, Power=0.71
Shot 3: Jarak=2.89, Desnivel=-1.65, Fator=72, Wind=14, Sudut=70.0, Power=1.28
Shot 4: Jarak=2.89, Desnivel=-2.08, Fator=72, Wind=15, Sudut=70.0, Power=1.23
Shot 5: Jarak=2.62, Desnivel=-2.72, Fator=72, Wind=16, Sudut=70.0, Power=1.08
Shot 6: Jarak=2.63, Desnivel=-2.64, Fator=72, Wind=15, Sudut=67.0, Power=1.03
Shot 7: Jarak=2.74, Desnivel=-2.79, Fator=343, Wind=10, Sudut=67.0, Power=1.06
Shot 8: Jarak=6.33, Desnivel=-0.96, Fator=343, Wind=10, Sudut=67.0, Power=2.03
Shot 9: Jarak=6.13, Desnivel=-0.38, Fator=343, Wind=12, Sudut=67.0, Power=2.03
Shot 10: Jarak=6.34, Desnivel=-0.03, Fator=343, Wind=10, Sudut=70.0, Power=2.22
Shot 11: Jarak=4.70, Desnivel=-0.08, Fator=343, Wind=11, Sudut=63.0, Power=1.73
Shot 12: Jarak=4.70, Desnivel=-0.27, Fator=343, Wind=11, Sudut=63.0, Power=1.71
Shot 13: Jarak=5.99, Desnivel=-0.08, Fator=84, Wind=24, Sudut=71.0, Power=2.03
Shot 14: Jarak=5.73, Desnivel=-0.47, Fator=84, Wind=25, Sudut=71.0, Power=1.94
Shot 15: Jarak=3.93, Desnivel=0.79, Fator=84, Wind=25, Sudut=70.0, Power=1.68
Shot 16: Jarak=3.93, Desnivel=0.79, Fator=84, Wind=25, Sudut=70.0, Power=1.68
Shot 17: Jarak=4.34, Desnivel=0.86, Fator=84, Wind=26, Sudut=70.0, Power=1.75
Shot 18: Jarak=4.34, Desnivel=0.86, Fator=84, Wind=26, Sudut=70.0, Power=1.75
Shot 1: Jarak=5.61, Desnivel=-0.03, Fator=130, Wind=9, Sudut=58.0, Power=1.98
Shot 2: Jarak=5.93, Desnivel=-0.26, Fator=130, Wind=11, Sudut=67.0, Power=2.35
Shot 3: Jarak=4.35, Desnivel=0.42, Fator=50, Wind=10, Sudut=72.0, Power=1.90
Shot 4: Jarak=4.03, Desnivel=0.21, Fator=50, Wind=10, Sudut=72.0, Power=1.81
Shot 5: Jarak=3.94, Desnivel=0.25, Fator=50, Wind=9, Sudut=69.0, Power=1.73
Shot 6: Jarak=3.90, Desnivel=0.66, Fator=50, Wind=9, Sudut=29.0, Power=1.93
Shot 7: Jarak=3.87, Desnivel=0.63, Fator=50, Wind=10, Sudut=69.0, Power=1.74
Shot 1: Jarak=3.03, Desnivel=-0.04, Fator=338, Wind=2, Sudut=59.0, Power=1.42
Shot 2: Jarak=3.03, Desnivel=-0.04, Fator=338, Wind=2, Sudut=59.0, Power=1.42
Shot 3: Jarak=3.03, Desnivel=-0.04, Fator=338, Wind=2, Sudut=51.0, Power=1.35
Shot 4: Jarak=3.03, Desnivel=-0.04, Fator=338, Wind=2, Sudut=51.0, Power=1.35
Shot 1: Jarak=2.94, Desnivel=-0.02, Fator=338, Wind=0, Sudut=44.0, Power=1.33
Shot 1: Jarak=0.00, Desnivel=0.00, Fator=24564, Wind=206, Sudut=62.0, Power=-2146826281.00
Shot 2: Jarak=0.00, Desnivel=0.00, Fator=24564, Wind=206, Sudut=62.0, Power=-2146826281.00
Shot 1: Jarak=10.48, Desnivel=-0.19, Fator=144, Wind=8, Sudut=65.0, Power=3.03
Shot 2: Jarak=6.34, Desnivel=0.04, Fator=144, Wind=9, Sudut=65.0, Power=2.39
Shot 3: Jarak=10.46, Desnivel=-0.18, Fator=144, Wind=8, Sudut=65.0, Power=3.03
Shot 4: Jarak=10.46, Desnivel=-0.18, Fator=189, Wind=9, Sudut=65.0, Power=3.20
Shot 5: Jarak=10.29, Desnivel=-0.31, Fator=189, Wind=8, Sudut=65.0, Power=3.13
Shot 6: Jarak=10.29, Desnivel=-0.31, Fator=189, Wind=7, Sudut=65.0, Power=3.09
Shot 7: Jarak=2.17, Desnivel=0.46, Fator=71, Wind=9, Sudut=80.0, Power=1.78
Shot 8: Jarak=2.17, Desnivel=0.46, Fator=71, Wind=9, Sudut=80.0, Power=1.78
Shot 9: Jarak=2.17, Desnivel=0.46, Fator=71, Wind=10, Sudut=73.0, Power=1.44
Shot 10: Jarak=5.18, Desnivel=0.62, Fator=71, Wind=10, Sudut=73.0, Power=2.19
Shot 11: Jarak=4.95, Desnivel=0.70, Fator=71, Wind=9, Sudut=73.0, Power=2.17
Shot 12: Jarak=4.85, Desnivel=0.23, Fator=71, Wind=10, Sudut=73.0, Power=2.09
Shot 13: Jarak=4.85, Desnivel=0.23, Fator=71, Wind=10, Sudut=73.0, Power=2.09
Shot 14: Jarak=6.38, Desnivel=0.13, Fator=71, Wind=10, Sudut=69.0, Power=2.21
Shot 15: Jarak=6.38, Desnivel=0.13, Fator=71, Wind=10, Sudut=73.0, Power=2.39
Shot 16: Jarak=6.38, Desnivel=0.13, Fator=71, Wind=10, Sudut=74.0, Power=2.44
Shot 17: Jarak=6.43, Desnivel=0.80, Fator=71, Wind=10, Sudut=73.0, Power=2.44
Shot 18: Jarak=4.82, Desnivel=1.12, Fator=71, Wind=9, Sudut=73.0, Power=2.18
Shot 19: Jarak=6.53, Desnivel=0.83, Fator=71, Wind=10, Sudut=74.0, Power=2.52
Shot 20: Jarak=4.40, Desnivel=-0.99, Fator=193, Wind=1, Sudut=70.0, Power=1.99
Shot 21: Jarak=3.05, Desnivel=0.21, Fator=193, Wind=1, Sudut=70.0, Power=1.74
Shot 22: Jarak=3.40, Desnivel=-0.18, Fator=347, Wind=1, Sudut=70.0, Power=1.75
Shot 23: Jarak=3.40, Desnivel=-0.18, Fator=347, Wind=1, Sudut=70.0, Power=1.75
Shot 24: Jarak=3.29, Desnivel=-0.17, Fator=347, Wind=1, Sudut=70.0, Power=1.73
Shot 25: Jarak=2.76, Desnivel=0.05, Fator=347, Wind=1, Sudut=70.0, Power=1.60
Shot 26: Jarak=3.53, Desnivel=0.78, Fator=193, Wind=1, Sudut=70.0, Power=1.93
Shot 27: Jarak=3.85, Desnivel=0.54, Fator=193, Wind=2, Sudut=70.0, Power=2.01
Shot 28: Jarak=3.66, Desnivel=0.42, Fator=193, Wind=2, Sudut=70.0, Power=1.95
Shot 1: Jarak=1.15, Desnivel=0.34, Fator=88, Wind=10, Sudut=23.0, Power=1.70
Shot 2: Jarak=1.15, Desnivel=0.34, Fator=88, Wind=11, Sudut=23.0, Power=1.69
Shot 3: Jarak=1.15, Desnivel=0.34, Fator=88, Wind=11, Sudut=32.0, Power=1.15
Shot 4: Jarak=1.12, Desnivel=0.46, Fator=88, Wind=11, Sudut=32.0, Power=1.41
Shot 5: Jarak=1.12, Desnivel=0.46, Fator=88, Wind=11, Sudut=33.0, Power=1.35
Shot 6: Jarak=1.10, Desnivel=0.80, Fator=88, Wind=11, Sudut=29.0, Power=-2146826252.00
Shot 7: Jarak=1.10, Desnivel=0.80, Fator=88, Wind=11, Sudut=26.0, Power=-2146826252.00
Shot 8: Jarak=1.10, Desnivel=0.80, Fator=88, Wind=10, Sudut=26.0, Power=-2146826252.00
Shot 9: Jarak=1.04, Desnivel=0.64, Fator=88, Wind=10, Sudut=73.0, Power=1.12
Shot 10: Jarak=5.66, Desnivel=-0.69, Fator=92, Wind=11, Sudut=70.0, Power=2.15
Shot 11: Jarak=5.66, Desnivel=-0.69, Fator=92, Wind=10, Sudut=70.0, Power=2.16
Shot 12: Jarak=4.27, Desnivel=0.11, Fator=12, Wind=4, Sudut=45.0, Power=1.60
Shot 13: Jarak=4.27, Desnivel=0.11, Fator=12, Wind=4, Sudut=45.0, Power=1.60
Shot 14: Jarak=4.33, Desnivel=0.13, Fator=12, Wind=5, Sudut=45.0, Power=1.60
Shot 15: Jarak=4.33, Desnivel=0.13, Fator=12, Wind=6, Sudut=45.0, Power=1.59
Shot 16: Jarak=5.13, Desnivel=-0.29, Fator=12, Wind=5, Sudut=45.0, Power=1.66
Shot 17: Jarak=5.13, Desnivel=-0.29, Fator=12, Wind=6, Sudut=45.0, Power=1.65
Shot 18: Jarak=5.13, Desnivel=-0.29, Fator=12, Wind=6, Sudut=45.0, Power=1.65
Shot 19: Jarak=5.13, Desnivel=-0.29, Fator=12, Wind=6, Sudut=45.0, Power=1.65
Shot 20: Jarak=5.13, Desnivel=-0.29, Fator=12, Wind=6, Sudut=45.0, Power=1.65
Shot 21: Jarak=5.13, Desnivel=-0.29, Fator=12, Wind=6, Sudut=45.0, Power=1.65
Shot 22: Jarak=5.13, Desnivel=-0.29, Fator=12, Wind=6, Sudut=45.0, Power=1.65
Shot 23: Jarak=5.13, Desnivel=-0.29, Fator=12, Wind=6, Sudut=45.0, Power=1.65
Shot 24: Jarak=5.13, Desnivel=-0.29, Fator=12, Wind=6, Sudut=45.0, Power=1.65
Shot 25: Jarak=5.13, Desnivel=-0.29, Fator=12, Wind=6, Sudut=45.0, Power=1.65
Shot 26: Jarak=5.13, Desnivel=-0.29, Fator=12, Wind=6, Sudut=45.0, Power=1.65
Shot 27: Jarak=7.31, Desnivel=-0.92, Fator=12, Wind=5, Sudut=76.0, Power=2.74
Shot 28: Jarak=7.31, Desnivel=-0.92, Fator=12, Wind=6, Sudut=76.0, Power=2.69
Shot 29: Jarak=9.60, Desnivel=0.58, Fator=49, Wind=0, Sudut=50.0, Power=2.50
Shot 30: Jarak=5.44, Desnivel=0.73, Fator=49, Wind=0, Sudut=50.0, Power=1.95
Shot 31: Jarak=5.44, Desnivel=0.73, Fator=49, Wind=0, Sudut=50.0, Power=1.95
Shot 32: Jarak=5.44, Desnivel=0.73, Fator=49, Wind=0, Sudut=50.0, Power=1.95
Shot 33: Jarak=4.96, Desnivel=0.44, Fator=49, Wind=1, Sudut=56.0, Power=1.85
Shot 34: Jarak=4.96, Desnivel=0.44, Fator=49, Wind=1, Sudut=50.0, Power=1.81
Shot 35: Jarak=1.85, Desnivel=-0.03, Fator=49, Wind=0, Sudut=70.0, Power=1.32
Shot 36: Jarak=5.29, Desnivel=0.61, Fator=49, Wind=1, Sudut=70.0, Power=2.26
Shot 37: Jarak=5.40, Desnivel=0.67, Fator=49, Wind=1, Sudut=70.0, Power=2.29
Shot 38: Jarak=5.40, Desnivel=0.67, Fator=49, Wind=1, Sudut=70.0, Power=2.29
Shot 39: Jarak=2.59, Desnivel=-0.05, Fator=49, Wind=1, Sudut=70.0, Power=1.54
Shot 40: Jarak=2.59, Desnivel=-0.05, Fator=49, Wind=2, Sudut=70.0, Power=1.52
Shot 41: Jarak=1.42, Desnivel=-0.09, Fator=297, Wind=9, Sudut=70.0, Power=1.13
Shot 42: Jarak=1.42, Desnivel=-0.09, Fator=297, Wind=8, Sudut=70.0, Power=1.13
Shot 43: Jarak=2.09, Desnivel=0.19, Fator=258, Wind=11, Sudut=50.0, Power=1.26
Shot 1: Jarak=0.79, Desnivel=1.22, Fator=108, Wind=4, Sudut=88.0, Power=3.24
Shot 2: Jarak=0.96, Desnivel=1.34, Fator=108, Wind=5, Sudut=88.0, Power=3.83
Shot 3: Jarak=0.96, Desnivel=1.34, Fator=108, Wind=5, Sudut=90.0, Power=-2146826252.00
Shot 4: Jarak=0.96, Desnivel=1.34, Fator=108, Wind=5, Sudut=89.0, Power=13.10
Shot 5: Jarak=0.96, Desnivel=1.34, Fator=108, Wind=5, Sudut=88.0, Power=3.83
Shot 6: Jarak=0.96, Desnivel=1.34, Fator=108, Wind=5, Sudut=81.0, Power=1.57
Shot 7: Jarak=3.87, Desnivel=-0.09, Fator=327, Wind=16, Sudut=50.0, Power=1.49
Shot 8: Jarak=3.33, Desnivel=-0.14, Fator=327, Wind=16, Sudut=50.0, Power=1.37
Shot 9: Jarak=3.33, Desnivel=-0.14, Fator=327, Wind=16, Sudut=50.0, Power=1.37
Shot 10: Jarak=2.86, Desnivel=1.20, Fator=327, Wind=17, Sudut=86.0, Power=2.35
Shot 11: Jarak=2.86, Desnivel=1.20, Fator=327, Wind=17, Sudut=86.0, Power=2.35
Shot 12: Jarak=2.79, Desnivel=1.07, Fator=327, Wind=18, Sudut=86.0, Power=2.28
Shot 13: Jarak=2.79, Desnivel=1.07, Fator=327, Wind=18, Sudut=86.0, Power=2.28
Shot 1: Jarak=3.06, Desnivel=0.36, Fator=339, Wind=0, Sudut=35.0, Power=1.54
Shot 2: Jarak=2.67, Desnivel=0.29, Fator=201, Wind=0, Sudut=65.0, Power=1.49
Shot 3: Jarak=2.43, Desnivel=-0.22, Fator=201, Wind=1, Sudut=65.0, Power=1.38
Shot 4: Jarak=2.33, Desnivel=-0.02, Fator=201, Wind=1, Sudut=42.0, Power=1.19
Shot 5: Jarak=2.41, Desnivel=0.00, Fator=201, Wind=2, Sudut=46.0, Power=1.23
Shot 1: Jarak=7.62, Desnivel=0.06, Fator=196, Wind=21, Sudut=55.0, Power=2.67
Shot 2: Jarak=7.62, Desnivel=0.06, Fator=196, Wind=21, Sudut=56.0, Power=2.71
Shot 3: Jarak=7.62, Desnivel=0.06, Fator=196, Wind=21, Sudut=57.0, Power=2.75
Shot 4: Jarak=7.62, Desnivel=0.06, Fator=196, Wind=21, Sudut=56.0, Power=2.71
Shot 5: Jarak=7.62, Desnivel=0.06, Fator=196, Wind=21, Sudut=55.0, Power=2.67
Shot 6: Jarak=7.62, Desnivel=0.06, Fator=196, Wind=21, Sudut=54.0, Power=2.64
Shot 7: Jarak=7.28, Desnivel=-0.04, Fator=196, Wind=21, Sudut=53.0, Power=2.54
Shot 8: Jarak=7.28, Desnivel=-0.04, Fator=196, Wind=21, Sudut=52.0, Power=2.51
Shot 9: Jarak=7.28, Desnivel=-0.04, Fator=196, Wind=21, Sudut=52.0, Power=2.51
Shot 10: Jarak=7.28, Desnivel=-0.04, Fator=196, Wind=21, Sudut=51.0, Power=2.49
Shot 11: Jarak=7.28, Desnivel=-0.04, Fator=196, Wind=21, Sudut=51.0, Power=2.49
Shot 12: Jarak=7.28, Desnivel=-0.04, Fator=196, Wind=21, Sudut=51.0, Power=2.49
Shot 13: Jarak=6.88, Desnivel=0.02, Fator=344, Wind=21, Sudut=35.0, Power=2.04
Shot 14: Jarak=6.88, Desnivel=0.02, Fator=344, Wind=21, Sudut=35.0, Power=2.04
Shot 15: Jarak=6.88, Desnivel=0.02, Fator=344, Wind=21, Sudut=36.0, Power=2.03
Shot 16: Jarak=6.88, Desnivel=0.02, Fator=344, Wind=21, Sudut=38.0, Power=2.00
Shot 17: Jarak=6.88, Desnivel=0.02, Fator=344, Wind=21, Sudut=39.0, Power=1.99
Shot 18: Jarak=6.88, Desnivel=0.02, Fator=344, Wind=21, Sudut=39.0, Power=1.99
Shot 19: Jarak=6.88, Desnivel=0.02, Fator=344, Wind=21, Sudut=41.0, Power=1.96
Shot 20: Jarak=7.28, Desnivel=-0.04, Fator=196, Wind=22, Sudut=58.0, Power=2.75
Shot 21: Jarak=2.37, Desnivel=-0.58, Fator=196, Wind=23, Sudut=59.0, Power=1.59
Shot 22: Jarak=2.37, Desnivel=-0.58, Fator=196, Wind=23, Sudut=58.0, Power=1.55
Shot 23: Jarak=2.37, Desnivel=-0.58, Fator=196, Wind=23, Sudut=59.0, Power=1.59
Shot 24: Jarak=2.58, Desnivel=0.03, Fator=196, Wind=22, Sudut=66.0, Power=2.00
Shot 25: Jarak=2.58, Desnivel=0.03, Fator=196, Wind=22, Sudut=62.0, Power=1.78
Shot 26: Jarak=2.58, Desnivel=0.03, Fator=196, Wind=22, Sudut=62.0, Power=1.78
Shot 27: Jarak=2.58, Desnivel=0.03, Fator=196, Wind=22, Sudut=62.0, Power=1.78
Shot 28: Jarak=2.58, Desnivel=0.03, Fator=196, Wind=22, Sudut=61.0, Power=1.74
Shot 29: Jarak=2.58, Desnivel=0.03, Fator=196, Wind=22, Sudut=60.0, Power=1.71
Shot 30: Jarak=2.51, Desnivel=0.07, Fator=196, Wind=21, Sudut=74.0, Power=2.95
Shot 31: Jarak=2.51, Desnivel=0.07, Fator=196, Wind=21, Sudut=69.0, Power=2.17
Shot 32: Jarak=2.51, Desnivel=0.07, Fator=196, Wind=21, Sudut=63.0, Power=1.78
Shot 33: Jarak=2.51, Desnivel=0.07, Fator=196, Wind=21, Sudut=57.0, Power=1.58
Shot 34: Jarak=2.51, Desnivel=0.07, Fator=196, Wind=21, Sudut=52.0, Power=1.49
Shot 35: Jarak=2.51, Desnivel=0.07, Fator=196, Wind=22, Sudut=50.0, Power=1.47
Shot 36: Jarak=2.51, Desnivel=0.07, Fator=196, Wind=22, Sudut=50.0, Power=1.47
Shot 37: Jarak=2.51, Desnivel=0.07, Fator=196, Wind=22, Sudut=50.0, Power=1.47
Shot 38: Jarak=2.51, Desnivel=0.07, Fator=196, Wind=22, Sudut=51.0, Power=1.48
Shot 39: Jarak=2.51, Desnivel=0.07, Fator=196, Wind=22, Sudut=57.0, Power=1.60
Shot 40: Jarak=2.51, Desnivel=0.07, Fator=196, Wind=22, Sudut=62.0, Power=1.76
Shot 41: Jarak=2.51, Desnivel=0.07, Fator=196, Wind=22, Sudut=68.0, Power=2.12
Shot 42: Jarak=2.51, Desnivel=0.07, Fator=196, Wind=22, Sudut=74.0, Power=3.09
Shot 43: Jarak=2.51, Desnivel=0.07, Fator=196, Wind=22, Sudut=80.0, Power=-2146826252.00
Shot 44: Jarak=2.51, Desnivel=0.07, Fator=196, Wind=22, Sudut=85.0, Power=-2146826252.00
Shot 45: Jarak=2.51, Desnivel=0.07, Fator=196, Wind=22, Sudut=90.0, Power=-2146826252.00
Shot 46: Jarak=2.51, Desnivel=0.07, Fator=196, Wind=22, Sudut=84.0, Power=-2146826252.00
Shot 47: Jarak=2.51, Desnivel=0.07, Fator=196, Wind=22, Sudut=80.0, Power=-2146826252.00
Shot 48: Jarak=2.51, Desnivel=0.07, Fator=196, Wind=22, Sudut=80.0, Power=-2146826252.00
Shot 49: Jarak=2.51, Desnivel=0.07, Fator=196, Wind=22, Sudut=80.0, Power=-2146826252.00
Shot 50: Jarak=2.51, Desnivel=0.07, Fator=196, Wind=22, Sudut=80.0, Power=-2146826252.00
Shot 51: Jarak=2.51, Desnivel=0.07, Fator=196, Wind=22, Sudut=80.0, Power=-2146826252.00
Shot 52: Jarak=2.51, Desnivel=0.07, Fator=196, Wind=22, Sudut=80.0, Power=-2146826252.00
Shot 53: Jarak=2.51, Desnivel=0.07, Fator=196, Wind=22, Sudut=80.0, Power=-2146826252.00
Shot 54: Jarak=2.51, Desnivel=0.07, Fator=196, Wind=22, Sudut=80.0, Power=-2146826252.00
Shot 55: Jarak=2.51, Desnivel=0.07, Fator=196, Wind=22, Sudut=80.0, Power=-2146826252.00
